domain,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqFujQ14i8ibk5elqdS_Txb0jDH4blTRh0ap19fuZGxgGjcEjXeNtJaSdWWYXjabRLv2hQe7_MBjVwl-Wi2Y4R_O4Mfv-CRgDu6fbkCKgSSzAK9RfDVKrbi5wuwnX-AC6UHTm79OyFXQ6aJU3d-fsm1Y_mB7dXrSWRWWDdrScoFDTlm4A28UgwIqbQDdpukI7YksWh6aUH-ojq8PHIUF14jTxS-Rg\%3D\%3D&amp;attredirects=0,4570,0,1,6939,369,0,0,1,44,2,1
www.advmathappl.com/ap_agreement.html,10000000,0,1,1096,37,0,0,0,19,2,0
www.milbank.org/quarterly.html,10000000,0,0,0,30,0,0,0,15,2,0
listserv.uga.edu/archives/rexxlist.html,11006,0,0,0,39,0,0,0,16,2,0
news.cnet.com/2100-1001-211144.html,105,0,1,9863,35,0,0,0,13,2,0
painterspaintings.com/P_mindelse-koordinaterne-dk/db88640ca22e2162c929c83025fb93ca/,10000000,0,1,366,83,0,0,0,21,1,1
www.bccplanning.com/css/.css/WwW.CgD.PT-ecc.html,10000000,0,0,0,48,0,0,0,19,2,1
bitslook.org/amFuc2VuLWp1ZWNoZW5AdC1vbmxpbmUuZGU=/DEsdR/cgim17avdy8hwxr4fk,10000000,0,0,0,74,0,0,0,12,1,1
paypal.com-l-ee41526.6589g41254y78548r96548e.32568f62541.fg1458741d54870h3215487jh.658749o6542587.m6587451g3210547.jh3254874511254y78548rj.01236587i652140.k471256j36254180.d5f4y4j1n2832.bmfassurances.ma/7227153e2f8342690380792222af6c21,10000000,0,0,0,235,0,0,1,202,12,1
mustafakose.name.tr/natwest.co.uk/index.html,10000000,0,0,0,44,0,0,0,19,2,1
pastehtml.com/view/capqqsi3d.html,44061,0,1,4017,33,0,0,0,13,1,1
www.wired.com/techbiz/media/news/1999/08/21490,801,0,1,10591,46,0,0,0,13,2,0
www.realmsofdespair.com/heirarchy.html,10000000,0,1,7305,38,0,0,0,23,2,0
www.jjlipizzans.com/wp-content/plugins/wp-super-cache/paypal.com.au/au/cgi-bin/cmd/login.html,10000000,0,1,4018,93,0,0,0,19,2,1
us.battle.net.ok.ggweb.asia/login/en/login.html?app=wam&ref=www.battle.net/account/&eor=0&app=bam,10000000,0,0,0,97,0,0,0,27,5,1
www.angelfire.com/ne/Augustnevr/,2547,0,1,8035,32,0,0,0,17,2,0
sourceforge.net/projects/mixmaster/,168,0,1,7670,35,0,0,0,15,1,0
www.zib.de/Numerik/numsoft/CodeLib/index.en.html,477582,0,0,0,48,0,0,0,10,2,0
tinyurl.com/8f8szyn,656,0,1,9862,19,0,0,0,11,1,1
www.sinoci.com.cn/css/?us.battle.net/login/en/?ref=fvugieeus.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,5479,98,0,0,0,17,3,1
bandschile.com/paypalisie/privpaylses/originalli/login.php,10000000,0,1,731,58,0,0,0,14,1,1
www.paypal.co.uk.2186.secure-731.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&nav=618d09ec0f0aa2788a190aaf4df29680,10000000,0,0,0,108,0,0,1,35,6,1
www.xszwys.com/js/,10000000,0,1,1461,18,0,0,0,14,2,1
rekrims.com/PLO5XIde/webscr.php?cmd_=session.start&sdr01=aW5mb0Brb2ZmZXJ3b3JsZC5kZQ==&ixh=ZGlzdG9zdC5vcmcMessage-ID:&ctr_=DE,10000000,0,0,0,124,0,0,0,11,1,1
painterspaintings.com/P_mindelse-koordinaterne-dk/a17117fbeb55ddc3e7aee4224467ac8d/,10000000,0,1,366,83,0,0,0,21,1,1
mobilemoneyavalanche.com/home/www.wellsfargo.com/update.wellsfargo.com/wellsfargo-online.server/questions.php,10000000,0,0,0,109,0,0,0,24,1,1
alpine-freeride.com/Wordpress/wp-content/plugins/kyplex/9470375179/902491205/,10000000,0,1,3288,77,0,0,1,19,1,1
www.eclipse.org/aspectj/,4258,0,0,0,24,0,0,0,15,2,0
www.daimi.au.dk/~beta/Manuals/latest/beta-intro/,10000000,0,0,0,48,0,0,0,15,3,0
www.kaufmann.no/roland/dvorak/,10000000,0,0,0,30,0,0,0,15,2,0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqnRI_RLrPewQYrDY1exBHmbVGiwLeFtd2DV-GNMRYtDEK77eHnNIZ4ekj2Mz2rroMJJDw80q-4OtWEIqvIvzGbJHhelloQMgZqOyQpOmTw24hSNsZRQhqAzjN0fymjQzBM__9jlZ66O-v7YwJIrv5gzY0T--M_ZBVpI01ExTDGRclf5QbysP6tpnMs6GWAu610LwT1SkXwuDbyEnR7G3HCMg1Rzw\%3D\%3D&amp;attredirects=2,4570,0,1,6939,369,0,0,1,44,2,1
paypal.com.us.cgi-bin.webscr-cmd.login-run.dispatch.cpnfirmed5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6aee8d.confirmed22.info.numebr197388.vacuumreviewers.com/confirmed526/confirmed\%3Fa6=ided6aee8d43relog,10000000,0,1,2557,208,0,0,1,161,12,1
martin.bertolino.home.comcast.net/~martin.bertolino/,183,0,1,8400,52,0,0,0,33,4,1
draft-site.info/6/wp-content/themes/OMKO/abn.html,10000000,0,0,0,49,0,0,1,15,1,1
slashdot.org/features/01/10/29/1723228.shtml,1859,0,1,8400,44,0,0,0,12,1,0
www.vintache.se/ap/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5d0ae82fd6d34eb1ddd69f95f3b9a1defd0ae82fd6d34eb1ddd69f95f3b9a1def,10000000,0,0,0,182,0,0,0,15,2,1
www.ilog.com/products/views/,10000000,0,1,10226,28,0,0,0,12,2,0
www.aol.com.ap.update.191.1887811.1676311.encoding.openid.assoc.handleusflex.openid.claimed.id.identifierselect.mode.checkid.setup.openid.ns.pape.easycar.com.my/68309590205d0d4ce4b2a2a3987ea942/,10000000,0,0,0,194,0,0,0,160,24,1
www.berkelium.com/OpenGL/,10000000,0,1,8400,25,0,0,0,17,2,0
taesx.com/img/?ref=us.battle.net/d3/en/index,10000000,0,1,3653,44,0,0,0,9,1,1
ebaay.szm.com/ehhfkdjfkskfjedlfdsfsffkdkskdndklsndlsnmldsjflsjdlsdjfkfj.htm,42059,0,1,7671,75,0,0,0,13,2,1
plg.uwaterloo.ca/~migod/uml.html,12882,0,0,0,32,0,0,0,16,2,0
x.co/oO8m,103294,0,1,4017,9,0,0,0,4,1,1
paypal.com.cgi.bin.gfgkdmkg564546sqdfsdfjhfd.ultramed.com.au/993759fab8616a832be5e7ffd0d8f4aa/,10000000,0,0,0,94,0,0,0,60,7,1
keithdevens.com/software/php_calendar,703513,0,1,8035,37,0,0,0,15,1,0
www.office.xerox.com/small-business-templates/enus.html,9724,0,1,12417,55,0,0,0,20,3,0
entretecno.cl/includes/facte/89b06c27a5f5c4ff08563e5b7612d46d/,10000000,0,0,0,62,0,0,0,13,1,1
www.paypal.com.cgi-bin.dispatch.login.verification.65e465165c419879a81351098c65165e4987987b987.65a1651651c98795416b5196849e8496465d16516516a51325230172.setjournals.org/confirmation46/security/index1.php,10000000,0,0,0,202,0,0,1,167,10,1
stephaniesilvers.com/wp-content/dav0/step1.php?National-Australia-Bank53710Account-Verification-Process8149,10000000,0,0,0,107,0,0,0,20,1,1
www.tutorialized.com/tutorials/Ruby-on-Rails/1,30443,0,1,6575,46,0,0,0,20,2,0
samapi.co.th//php/cache/AOLUPDATE/aol.html,10000000,0,0,0,42,0,1,0,12,2,1
mockguru.info/aZkloiD/azeB!125/,10000000,0,0,0,31,0,0,0,13,1,1
aboutabacus.com/testf/page/64403487f92811d0f93d39166659f4bb/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc57c91e9401b8de43796e3e80d780fab557c91e9401b8de43796e3e80d780fab5,10000000,0,0,0,224,0,0,0,15,1,1
us.ggok.asia/login/en/login.html,10000000,0,0,0,32,0,0,0,12,2,1
paypal.com.cgi-bin-login-update-account.1254856.bsafecarhire.com/security/login.php,10000000,0,1,4017,83,0,0,1,64,5,1
www739.paypal.ca.44116.securessl-810.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_6B5481024DE5D6029DCF,10000000,0,0,0,95,0,0,1,39,5,1
www.icongames.com.br/msxfiles/redmsx/,10000000,0,1,5843,37,0,0,0,20,3,0
paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com/496e9b1380237cf28620dcef1e4df237/index1.php,10000000,0,0,0,234,0,0,1,190,8,1
code.activestate.com/recipes/langs/python/,20233,0,1,8402,42,0,0,0,20,2,0
vocex100.comule.com/,10000000,0,1,3653,20,0,0,0,19,2,1
scur.paypal.info.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1w.freemanfeedback.com/wewwewewewewewewewewewewewewe/wweweweererererwewewewewewewewe/info/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e520b9aa003bbc88578a17787d7fe250c920b9aa003bbc88578a17787d7fe250c9,10000000,0,0,0,459,0,0,0,228,13,1
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM5OTAwNw,10000000,0,0,0,111,0,0,0,11,1,1
mainline.brynmawr.edu/Robots/ResourceKit/,46852,0,0,0,41,0,0,0,21,2,0
www.b4u.sakura.ne.jp/application/files/bill872a.html,460,0,0,0,52,0,0,0,20,4,1
sourceforge.net/projects/jtutilities/,168,0,1,7670,37,0,0,0,15,1,0
kccazin.com/fr/erreur.htm?amp,10000000,0,1,2922,29,0,0,0,11,1,1
ikonrealty.net/imp2/index.html,10000000,0,1,7670,30,0,0,0,14,1,1
iridia.poland.fm.interia.pl/index.htm,646,0,0,0,37,0,0,0,27,4,1
www.angelfire.com/tv2/wayneowebdesign/,2547,0,1,8035,38,0,0,0,17,2,0
www.devaworld.com/images/email/cgibin/nl/redirect/webscr.php?cmd=_login-run,10000000,0,1,5479,75,0,0,0,17,2,1
www.state.ia.us/government/com/util/util.html,10000000,0,1,6208,45,0,0,0,15,3,0
www.bjcurio.com/js/index.htm?app=com-d3&amp;http:/us.battle.net/login/en/?ref=http:/xsspremus.battle.net/d3/en/index,10000000,0,1,5113,116,0,0,0,15,2,1
compradasorte.net46.net/,28881,0,1,4383,24,0,0,0,23,2,1
www.cs.rmit.edu.au/fedconf/index.html?page=coopis2006cfp,24631,0,0,0,56,0,0,0,18,4,0
iczs.org.br/midia/live/cielo.com.br/index.html,10000000,0,1,4383,46,0,0,0,11,2,1
www.vapaco.be/wp-content/plugins/akismet/owner.php/,10000000,0,0,0,51,0,0,0,13,2,1
web.mit.edu/invent/a-winners/a-kurzweil.html,1303,0,0,0,44,0,0,0,11,2,0
www.miraclemileshopslv.com/blog/banners/eim.htm,10000000,0,1,6575,47,0,0,0,26,2,1
eu.battle.net.login.security.inspection.worldofwarcraft.xml.zh-lvp.in/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam/,10000000,0,0,0,152,0,0,1,69,9,1
www.automatedqa.com/products/aqnet.asp,10000000,0,1,7305,38,0,0,0,19,2,0
www.aol.com.ap.update.191.1887811.1676311.encoding.openid.assoc.handleusflex.openid.claimed.id.identifierselect.mode.checkid.setup.openid.ns.pape.easycar.com.my/,10000000,0,0,0,161,0,0,0,160,24,1
www.alejandravillamorales.com/wp-content/themes/amazing-grace/images/properties/index.htm,10000000,0,1,1826,89,0,0,0,29,2,1
www.szlingyu.cn/js?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,10000000,0,1,1461,72,0,0,0,15,2,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7couVMhgtP1AvJbXjrFSCNsUHzobMjGJsxOjur8B8ByYIXLGKi0Ry27UONNdzHAjAaZVJWk8SGdQqkN9qGd5cZLzIctpnac6kbjdyrJEpPkjUQ-MAXZuUqym08QiLBDFrCziepKnuiX1NwNKUw-pO45WTcYbMjzym5c9TB9k0F_Ajhd9csWlZ4Dui4XF4Fowo6Qmv7zs7eqDXSiBUYWIfoBsD_cVHw\%3D\%3D&amp;attredirects=1,4570,0,1,6939,343,0,0,1,44,2,1
tootoo.kr/auctionDB/o2update/O2_security_update.html,10000000,0,1,4749,52,0,0,0,9,1,1
www.inet.hr/~ssurlina/,328638,0,0,0,22,0,0,0,11,2,0
www.studionabik.com/css_/img/webscr/cmd_/_/login_run/d0879b1a8176b72578f63eb49f4ab122/,10000000,0,0,0,86,0,0,0,19,2,1
static.fsf.org/fsforg/rss/news.xml,65513,0,0,0,34,0,0,0,14,2,0
www.astm.org/cgi-bin/SoftCart.exe/DATABASE.CART/PAGES/F1947.htm?L+mystore+ifma3146,48138,0,0,0,82,0,0,0,12,2,0
www.luleburgazmem.gov.tr/kanun/index.html,10000000,0,0,0,41,0,0,0,24,3,1
www.sunaleephotography.com/home.asp,10000000,0,1,366,35,0,0,0,26,2,0
71102paypal42654.teas111.com/wrtb5U82La.php?3oqdx6NJLr4tY40VavXzRZLmLFka7dt8jFKL5ffS7MFN2a1t5ZCPq1mQMsDROTRIEGkZ6YNsY8QYL4K0IrnXTxlJ9ai5X0rJCsEi,10000000,0,0,0,144,0,0,0,28,2,1
jenett.org/ageless/,10000000,0,0,0,19,0,0,0,10,1,0
akcios-hoszigeteles.hu/tmp/custoner/security/login.php,10000000,0,0,0,54,0,0,1,22,1,1
by1016690.activeby.net/icons/.cgi-bin/wu/asp/regLogin/index.html,585676,0,1,6940,64,0,0,0,22,2,1
actioninterior.com/vbv/secure-code16/home/b447452673a122211b8720023e234b23/,10000000,0,1,7670,75,0,0,0,18,1,1
www.cs.cmu.edu/~iwqos/,5956,0,0,0,22,0,0,0,14,3,0
www.outdoorsmokergrills.com/login/,10000000,0,1,366,34,0,0,0,27,2,1
tools.ietf.org/html/rfc2840,14969,0,1,9133,27,0,0,0,14,2,0
us.battle.net.en.oo-rs.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,10000000,0,0,0,117,0,0,1,26,5,1
sabores.com/wp-content/security-paypal/security/pp/login.htm,292844,0,1,5479,60,0,0,0,11,1,1
www.digicamsoft.com/softreviewer.html,520270,0,1,6210,37,0,0,0,19,2,0
concorrapremios.netau.net/CIELO/cadastro/cadastro.html,26078,0,1,4018,54,0,0,0,25,2,1
mogwai422.tripod.com/creative_services_tp.html,1267,0,1,9496,46,0,0,0,20,2,0
www.hsbc.voudeargohost.net/Seguro-Hsbc/media.php,10000000,0,0,0,48,0,0,0,26,3,1
www.na.icar.cnr.it/~pdp2007/,39403,0,0,0,28,0,0,0,18,4,0
www.creatureleggendarie.com/old_aol.1.3/index.php?siteId=atlasaol&authLev=1&mcState=initialized&triedAimAuth=y&Lis=21&LigertID=1993745&us=&pasphase=NRzMeVf4hQb6BHpxhCdE6NCIdlGLbNTfM3UGrvbTJrfRD6cPLEoW9g2AJEDLxXcl21uoVdQkD+ljKY0fbgt5KjMT3I5&Int=20068432,10000000,0,0,0,252,0,0,0,27,2,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coiHL_Qj7u_QirlNQI-bIXFsTRBx7SaJRBOOQcXxtyrJ6CGzdx_3YXYdsiRIOXIU56m8mCiG8u3q6L1YeJO2dZfSwVtURS3a7xhI0d39B72pK-mcvMF5YwDfcrevGqYdpPOqf2-ANtbJ8VmxX6XRngs0VMeqkwu2lcuMPdLG5UUauTsGsR6Lx_wLgJqYABRyE9MWfSk0YaiIPM169B6tSZ0QTviTg\%3D\%3D&amp;attredirects=1,4570,0,1,6939,343,0,0,1,44,2,1
citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.18.1083,2514,0,0,0,56,0,0,0,21,3,0
www.babinet.cz/avatars/19889/hires/dir/ea3229cae48eaa1baca7c710d1e01294/,236871,0,1,7304,72,0,0,0,14,2,1
elevador.cl/wp/wp-includes/js/jcrop/yahoo/index.html,10000000,0,0,0,52,0,0,0,11,1,1
www.wobblymusic.com/groening/akbar.html,10000000,0,1,8765,39,0,0,0,19,2,0
habbotest3d.rel7.com/,10000000,0,1,731,21,0,0,0,20,2,1
sourceforge.net/projects/wollabot/,168,0,1,7670,34,0,0,0,15,1,0
cgi.resourceindex.com/Programs_and_Scripts/Remotely_Hosted/Bulletin_Board_Message_Systems/,158582,0,1,8035,90,0,0,0,21,2,0
tools.ietf.org/html/rfc1159,14969,0,1,9133,27,0,0,0,14,2,0
service.confirm.paypal.usa.cmd.cgi-bin.4532f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed5f748df8-874f87878f.70803.4545.4543345.453354.34344.34334.45345.454445.rembrandtcs.com/,10000000,0,1,731,237,0,0,1,236,20,1
www.faqs.org/faqs/sgi/faq/admin,13429,0,1,8767,31,0,0,0,12,2,0
www.securityfocus.com/infocus/1720,56482,0,1,7670,34,0,0,0,21,2,0
www878.paypal.ca.46793.securessl-160.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,10000000,0,0,0,82,0,0,1,39,5,1
mgt.skru.ac.th/slide/bankofamerica.com/signon.php?section=signinpage&amp;update=&amp;cookiecheck=yes&amp;destination=nba/signin,10000000,0,0,0,127,0,0,0,14,3,1
www.theromantic.com/questionsreseller.htm,193395,0,1,9130,41,0,0,0,19,2,0
login.18587.maxkz.com/jzkkdmpbaolkibe/login.html?nicconte1964@libero.it,10000000,0,0,0,71,1,0,0,21,3,1
edje.com/directory/index.php?type=Sheep,957492,0,1,6940,39,0,0,0,8,1,0
www.paypal.com.us.cgi.bin.webscr.cmd.login.submit.dispatch.5885d1f8e263663db02a037e263542f58098410815cf7df7.drosmancakar.com/,10000000,0,0,0,125,0,0,0,124,13,1
www.cs.berkeley.edu/~christos/ir.ps,2296,0,0,0,35,0,0,0,19,3,0
www.interhack.net/pubs/munging-harmful/,10000000,0,1,9495,39,0,0,0,17,2,0
www.gz-a.com/js/?ref,10000000,0,1,3288,20,0,0,1,12,2,1
www.runescape.com.m-weblognis.tk/members_benefits.ws?offer=MGF4OTg2cTMyeGExNjh4NXJydDI=,10000000,0,0,0,87,0,0,1,32,4,1
www.itu.int/ITU-D/ict/statistics/,31034,0,0,0,33,0,0,0,11,2,0
jonrogers.com/accounte/secure-code21/home/8ba0853244f906a2c4ec5e3e2380d115/,10000000,0,1,7305,75,0,0,0,13,1,1
webword.com/interviews/index.html,10000000,0,1,8400,33,0,0,0,11,1,0
www.robots.ox.ac.uk/~sjrob,6615,0,0,0,26,0,0,0,19,4,0
how2besuccessful.com/pay-palsup-port.com.cpsess6496webssc8842.securiity/,10000000,0,0,0,72,0,0,0,20,1,1
www.paypal.com.ch.cgi.bin.webscr.cmd.login.processing.login.cmd.login-donelogin.access12213011.ayasport.com/ch/,10000000,0,1,1827,111,0,0,1,107,15,1
www.hagenah.de/diptool/,10000000,0,0,0,23,0,0,0,14,2,0
www.indianbusybees.com/blog/wp-content/themes/busybees/8982331851/143493053/,10000000,0,1,4383,76,0,0,0,22,2,1
rrcs-24-123-42-82.central.biz.rr.com/images/Fidelidade/index.asp,635,0,1,8765,64,0,0,1,36,4,1
help.paypal.com.cgi.bin.cmd.login.submit.dispatch.c13c0dn63663d3faee8db2b24f7ld6c338b1d.mesutcakir.net/db13b8638b2424dcd2c7e0fed89cb0b9/,10000000,0,0,0,136,0,0,0,102,11,1
www.zkwell.com.cn/js/?us.battle.net/login/en/?ref=dofdztcus.battle.net/d3/en/index&app=com-d3,10000000,0,1,4018,93,0,0,0,17,3,1
www.jnsensi.com/images/,10000000,0,1,5478,23,0,0,0,15,2,1
www.omar.org/opensource/vaxbb/,10000000,0,0,0,30,0,0,0,12,2,0
paypal.com.nishhilton.asia.lk/paypal\%20verification/c8196f64ae78d156d31d5de22d3814ee/,10000000,0,0,0,86,0,0,0,29,4,1
taiwanexcellence.com.vn/templates/system/Paypal-Com/webscr.php?amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e578603820420ea060f79664f93f8a73d478603820420ea060f79664f93f8a73d4&amp;cmd=_login-run,10000000,0,0,0,223,0,0,0,23,2,1
www.inducorporation.com/paypal.com/confirm.htm,10000000,0,1,3652,46,0,0,0,23,2,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpSbke3MrQZ-Qq7aOII7z7vFL1U2NnAsDf9lJX5gSK6GOfisrDy__QMEBD1lCoLrDyZKc7pxI1DC6NK1wXuLogAzDacf4ving2pQrRImDMUbobZtOOMXE9r9kbG7-fq1Cv1K-Sj1L9LdXusI0mAyXqT9FP28ClK_D58lotw5HkQePc4r6hx8sfaesNuVrl1luiRpyA9uGXlPXRtoB-y-9hD-h3M2w\%3D\%3D&amp;attredirects=0,4570,0,1,6939,369,0,0,1,44,2,1
properties.com.maximum-marketing-profits.com/coldwellbanker/index.htm,10000000,0,1,5478,69,0,0,1,44,3,1
badgerhdtv.com/~linkbadg/upload/paypal.com/us/cgi-bin/webscr.php?cmd=_login-run&amp;amp;amp;amp;amp;dispatchX85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43654ca8db374bacf75115b3e2ab3d3eecc14ca8db374bacf75115b3e2ab3d3eecc1,10000000,0,0,0,235,0,0,0,14,1,1
spreadsheets.google.com/viewform?formkey=dENJZVlKdjZ3RU1Xcm9QTGdyRTdGM3c6MQ,1,0,1,11322,75,0,0,0,23,2,1
en.llok.asia/login/en/index.htm,10000000,0,0,0,31,0,0,0,12,2,1
www.cs.cmu.edu/afs/cs/user/mummert/public/www/ircbot.html,5956,0,0,0,57,0,0,0,14,3,0
www.update.visaeurope.com.card.verified.us.delphia3.com./,10000000,0,0,0,57,0,0,0,56,9,1
tools.ietf.org/html/rfc609,14969,0,1,9133,26,0,0,0,14,2,0
pastehtml.com/view/bg1enc4hm.html,44061,0,1,4017,33,0,0,0,13,1,1
www.alsajini.com/OLDFILES/srcc/www.paypal.com/www.paypal.com/Paypal/,10000000,0,1,6575,68,0,0,0,16,2,1
app.qmailer.co.uk/link/8556/3623024/179552,836190,0,0,0,42,0,0,0,17,3,1
graphics.stanford.edu/papers/rtongfx/,1471,0,0,0,37,0,0,0,21,2,0
secure.runescape.com.rr-wow.asia/m=weblogin/loginform.html?mod=www,10000000,0,0,0,66,0,0,1,32,4,1
www.cmu1h.com/dll/index.htm?app=com-d&us.battle.net/login/en/?ref=http/::us.battle.net:d3:en:index,10000000,0,1,5479,98,0,0,0,13,2,1
www.nbifc.com/image/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;cpbrkanamp;ssl=0&amp;dest,10000000,0,1,730,103,0,0,0,13,2,1
tools.ietf.org/html/rfc1149,14969,0,1,9133,27,0,0,0,14,2,0
t.co/RaYDNjCn,84,0,1,3652,13,0,0,0,4,1,1
www.erlang.org/download/erlang-book-part1.pdf,107305,0,0,0,45,0,0,0,14,2,0
www.tropismesgallery.com/catalog/vbvamlaklmaklmze,10000000,0,1,4749,49,0,0,0,24,2,1
www.ibiblio.org/osrt/develpro.html,18281,0,0,0,34,0,0,0,15,2,0
euroboor.com.ua/images/banners/support/natwest.co.uk/ibcarregister-natwst.html,10000000,0,0,0,78,0,0,0,15,2,1
szjffw.com/O2/O2_security_update.html,10000000,0,1,731,37,0,0,0,10,1,1
www.hp.com/buy/parts/,275,0,1,12420,21,0,0,0,10,2,0
tools.ietf.org/html/rfc1083,14969,0,1,9133,27,0,0,0,14,2,0
code.google.com/p/re2/,1,0,1,11322,22,0,0,0,15,2,0
bradtsics.com/zDcntrlde/webscr.php?cmd_=session.start&sdr01=Yy5iZWNrOTdAYXJjb3IuZGU,10000000,0,0,0,83,0,0,0,13,1,1
sgkim.phople.com/zboard/data/ebay.comm/sq1/sq/index.php,10000000,0,1,6940,55,0,0,0,16,2,1
web.unife.it/utenti/valeria.ruggiero/personale/software/,74674,0,0,0,56,0,0,0,12,2,0
intatv.com.ua/modules/mod_system/3671596902/625305350/,10000000,0,0,0,54,0,0,0,13,2,1
www.forta.com/blog/rss.cfm?mode=full,301687,0,1,8400,36,0,0,0,13,2,0
stbcomputer.com/autodesk/components/www.paypal.com/dk/cgi-bin/webscr/cmd-login/ba0da514752825d6e532a40ee6a0b761/login.htm,10000000,0,1,6574,121,0,0,0,15,1,1
www.apdl.co.uk/isv/xstitc.htm,10000000,0,0,0,29,0,0,0,14,3,0
gabber.sk/duracellko/,10000000,0,0,0,21,0,0,0,9,1,0
homepage.ntlworld.com/mark.woodmass/specemu.html,8780,0,1,7671,48,0,0,0,21,2,0
ridecker.com/Paypal_Virefication/,10000000,0,1,4760,33,0,0,0,12,1,1
entretecno.cl/includes/facte/a216de69490d650ae8ccc319fcaf5ae9/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,10000000,0,0,0,161,0,0,0,13,1,1
hendautomacao.com.br/extravio,10000000,0,1,5114,29,0,0,0,20,2,1
dt.daqing.net/js/?us.battle.net/login/en/?ref=jnwsikgus.battle.net/d3/en/index&amp;app=com-d3,190517,0,1,9496,93,0,0,0,13,2,1
jha1.comlu.com/yahoo/yahoo/yahoo.html,60076,0,1,4383,37,0,0,0,14,2,1
ohdownload.ir/wp-admin/images/screenshots/ahjkks.php,10000000,0,0,0,52,0,0,0,13,1,1
paypal.com.cgi-bin.webscr.cmd.login.sub.5885d80a13c0db1f8e263663d3faee8db02a037e26355cf7df7.thinkquotes.co.za/2538f3235d6a0c7993717e4ed8091487/login.php?cmd=_login-run&,10000000,0,0,0,168,0,0,1,109,10,1
www.esselbach.com/page.php?id=5,10000000,0,1,6575,31,0,0,0,17,2,0
members.tripod.com/~Hitesh/,1267,0,1,9496,27,0,0,0,18,2,0
people.csail.mit.edu/jaffer/SLIB.html,1303,0,0,0,37,0,0,0,20,3,0
longshu.com/images/?app=com-d3,10000000,0,1,8766,30,0,0,0,11,1,1
sisgnin.nm.ru/yxjtctjty.htm,27895,0,1,7331,27,0,0,0,13,2,1
www.vimas.com/ve_image_sdk.htm,10000000,0,1,8400,30,0,0,0,13,2,0
tools.ietf.org/html/rfc232,14969,0,1,9133,26,0,0,0,14,2,0
voice123.com/markbknight,103464,0,1,9497,24,0,0,0,12,1,0
www.drbob42.com/csharp/,440725,0,1,8767,23,0,0,0,15,2,0
www.thomas-apel.de/honeybee/,10000000,0,0,0,28,0,0,1,18,2,0
apulkee.org//images/surpreenda/,10000000,0,0,0,31,0,1,0,11,1,1
www.goermezer.de/content/view/19/205/,10000000,0,0,0,37,0,0,0,16,2,0
www.psyon.org/projects/pcre-win32/,10000000,0,0,0,34,0,0,0,13,2,0
