url,short_url,favicon,href_count,url_length,page_redirect,url_split_count,label
http://hongtongsoft.com.cn/images/,0,0,1,34,0,3,1
http://sz-leteng.com/images/?us.battle.net/login/en/?ref=cxgywstus.battle.net/d3/en/index&app=com-d3,0,0,0,100,0,6,1
http://en.wikipedia.org/wiki/Sudoku,1,1,570,36,0,3,0
http://www.exquim.com/index.html,0,0,0,32,0,4,0
http://www.portsight.com/Products.aspx?AliasPath=Products/Meta+Tree/Meta+Tree&amp;CultureAlias=en-US,0,0,1,100,0,4,0
http://www.oberonplace.com/draw/paintscripts/index.htm,1,0,33,55,0,4,0
http://www.tropicsoft.com/Components/RegularExpression/,0,0,0,55,0,3,0
http://www.zrox.net/Mail/Pine/,0,0,70,30,0,3,0
"http://searchdatacenter.techtarget.com/sDefinition/0,,sid80_gci213863,00.html",1,1,200,92,0,3,0
http://redwing.hutman.net/~mreed/,0,0,0,33,0,3,0
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=cagavljus.battle.net/d3/en/index&amp;app=com-d3,0,0,0,110,0,8,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coP5UK5l5ZtfirG0FRLy5ocivxzQNAp2szr6PghIQy2QDuaK8MP_2NZ6uvlvUW556XZHNTWjH0ntTSvzQYA3-STTAw2leiBzCsJnyDThjju4A_b06xzw--ReoL-H8EfQKt1e_39HUZzsOXHnMPX1yG6kZA8wiCadDpuaoMKKt235Fy3LF9HmQkJLf6QqLbcIPFnk_hnY5aTyM6pB6HaNqjZfHHFAA\%3D\%3D&amp;attredirects=1,1,0,7,298,1,9,1
http://comprapremia.h19.ru/,1,0,73,16,0,2,1
http://www.xmadwater.com.cn/js?amp,0,0,2,34,0,4,1
http://tools.ietf.org/html/rfc1239,1,1,17,35,0,3,0
http://www.xml.com/pub/a/2000/03/15/feature/index.html,1,0,26,55,0,4,0
http://www.guillermito2.net/stegano/index.html,0,0,31,46,0,4,0
http://www.musicent.com/index.html,0,-1,6,34,0,4,0
http://www.mastersidlow.com/index.html,0,0,6,38,0,4,0
http://www.riverbankcomputing.co.uk/software/pyqt/,1,1,76,45,0,2,0
http://www.paccomm.com/main.html,1,0,708,48,0,4,0
http://www.ergonomics.co.uk/monitor-arms-and-stands.html,0,0,0,56,0,5,0
http://www.gamerz.net/pbmserv/dots.html,0,0,5,39,0,4,0
http://www.factorial.com/hosted/webrings/oberon/,0,0,21,48,0,3,0
http://www.cs.aau.dk/en/department/,1,-1,44,36,0,4,0
http://www.springer.com/computer/computer+imaging/journal/371,1,1,56,36,0,3,0
http://www.angelfire.com/on2/chrischinachow/,0,0,16,44,0,3,0
http://www.tizag.com/cssT/,0,0,37,26,0,3,0
http://iloweredmybills.com/templates/business3/local/themes/themes/wellsfargo/wellsfargo/well.htm,0,0,0,97,0,3,1
http://www.iadecor.com/login.html,0,0,0,33,0,4,1
http://free-ri.htnet.hr/OzrenSirola/ShixxNoteOld/,0,0,1,49,0,3,0
http://www.will-harris.com/esperfonto/,1,0,1,40,0,3,0
http://fun-dive.com/gps/?check=1i56456650.html,0,0,2,46,0,3,1
http://www.fotograaf.com/geniets,1,-1,3,33,0,3,0
http://home.swipnet.se/~w-13055/codepot.htm,0,0,0,43,0,4,0
http://www.absolutedesigns.com/backs/backs.htm,1,-1,4,88,0,4,0
http://www.guildcandia.yoyo.pl/index1.html,0,0,0,42,0,5,1
http://www.netvalley.com/top100mag.html,0,0,150,39,0,4,0
http://www.hkexporter.net/borhurng,1,0,29,35,0,3,0
http://www.kasparius.com/tutorials/imagemap/,0,0,12,44,0,3,0
http://www.ddj.com/hpc-high-performance-computing/212002418,1,0,212,83,0,3,0
http://shylands.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1,1,0,1,69,0,4,1
http://tools.ietf.org/html/rfc1271,1,1,288,35,0,3,0
http://yro.slashdot.org/article.pl?sid=02/10/12/1710205&amp;mode=nested&amp;tid=120,1,1,804,90,0,3,0
http://www.ocsystems.com/prod_powerada.html,1,1,21,70,0,4,0
http://thelinuxlink.net/lvlinux/,0,0,0,32,0,2,0
http://www.cnhuihuang.com/fw/,0,0,0,29,0,3,1
http://www.cse.cuhk.edu.hk/~phwl/mt/public/archives/old/msl16/msl16.html,0,0,0,72,0,6,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crzSH-wvAMyH2lq5FvFLpoHQQG0u1Mu0mSAY80HuRgjSE8kag9DknR8DuNH0pB_8T_8Mp2ppMwy1nYv6Adz57z1qdHLv2ycpSjnN1V1-yiv_Dq-XZq8btMrEMYUhi19eBHaFHw1fC9-vGenaz0pKMCILtkqIyEAj04NTAOZvgbPyrcVb02oDPA3W2OZvVGZmoETP_AxJ9vlBwLKHK5b2gDf5Y-DKw\%3D\%3D&amp;attredirects=2,1,0,7,298,0,9,1
http://codesaway.info/RegExPlus/,0,0,62,32,0,2,0
http://digilander.libero.it/giantommy/,1,0,0,39,0,3,1
http://www.poppyfields.net/filks/00162.html,0,0,37,43,0,4,0
http://w3.org/MarkUp/html-spec/L2Pindex.html,1,0,872,48,0,4,0
http://www.freewebmasterhelp.com/tutorials/xhtml/,0,0,45,49,0,3,0
http://albatross88.comlu.com/,1,0,1,46,0,3,1
http://spisane.pl/wp-content/uploads/yt/hula/64b1edace88f9face7594b86976d4e85/,0,0,180,78,0,2,1
http://www.4comtech.com/onlinedatingwebbrowser/,0,-1,76,47,0,3,0
http://www.nonwovensnetwork.com/events.html,0,0,0,43,0,4,0
http://www.rdwarf.com/users/toon/,0,0,21,33,0,3,0
http://tools.ietf.org/html/rfc274,1,1,9,34,0,3,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crQd5r2x2ynZ2AMW_pdcUtsFGM-vKQhnj4Xj-I2jL1O2mu1Aky8PEDaWWZrH8uytc1ilMHVlO0aQgrZ5xffYUM-Cu1_xHVIZCdZsVTOunzTrzAjIAFTcUT52Vaht2tisMZ9EfdOKiwmdI_RageuaRtcYBT8ZQ2xfhN1mOkZz6-gS6lfL_BMtEcRc1EA7qFihWCxl2ftW-K4Bcdq41J5UrwaVoXJRQ\%3D\%3D&amp;amp;attredirects=1,1,0,7,298,0,9,1
http://www.kde.org/announcements/announce-3.0.1.php,1,1,143,45,0,4,0
http://www.adobe.com/products/content-server.html,1,1,76,57,0,4,0
http://tomsob.tripod.com/tvsindex.html,0,0,9,38,0,4,0
http://x0shop.com/images/?ref=npnpevaus.battle.net/d3/en/index,0,0,0,62,0,4,1
http://workingwithwalter.com/wp-admin/images/screenshots/Paypal_Virefication/29009a15230eac89961e7bad3e819bec/,0,0,0,110,0,2,1
http://tools.ietf.org/html/rfc1305,1,1,432,35,0,3,0
http://limit.user-87876kop9776zj7tt5hsjql5z17-ggq97zk821876t9u0opm.resolution-klpozjshbv716zgyqbbsn.sharetolink.net/,0,0,0,116,0,5,1
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=xsqhlfmus.battle.net/d3/en/index&amp;app=com-d3,0,0,0,110,0,8,1
http://search.yahoo.com/mrss,1,0,0,35,0,4,0
http://www.htmlhelp.com/reference/css/properties.html,1,0,78,54,0,4,0
http://amovale.com/_private/,0,0,0,28,0,2,1
http://www.norbeck.nu/abcmus/,0,0,19,29,0,3,0
http://www.alcyone.com/software/empy/,0,0,52,37,0,3,0
http://solomagny.tripod.com/moviemadness00/,0,0,17,43,0,3,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7colhcaiDGI6ncWu8l98B6bdUdhR1Jw0eVXq8PpJbwn2ouL8oE4UO7KQiF_GydAwBx5iW43ACpwdtswDKJf7Es88yXDjXKuX7IIWX8-_sOB9stPfsydLPFxhq07ZW1kIxeYtU5MHYxScWQKJKWlSgiOzIdKVxDtBD__EJCDfIplxqcGYSlUxAnkuBuex_rlc4UwCvfVlSJEy1X2MHUgF9CBesI0Skg\%3D\%3D&amp;attredirects=1,1,0,7,298,0,9,1
http://www.microsoft.com/mspress/books/6259.aspx,0,1,110,48,0,4,0
http://www.cieloepremios.net63.net/promo/cadastro3.html,1,0,1,46,0,3,1
http://linkbadger.com/upload/paypal.com/us/cgi-bin/,0,-1,1,51,0,3,1
http://www.zhongdaxin.com/images/?us.battle.net/login/en/?ref=mknxnnius.battle.net/d3/en/index&app=com-d3,0,0,0,105,0,7,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqNCWX96ct6Crmdya1joUP5aARRR1nPmjIRo3N7Emyg5BstgpgYaurqCvdI3CqgC6DZrWEGRBUaki5JlY2pXXEgKSDTMke06-aPdm3ArTLUfHOMzP_LZ-InAovQWZF5iLhWoGOqo1eEzEk5iT6y1416dNhM0SAGeXgPxfd3W9LZpfb3YuN_viNGtlCt2J8Hnt3Xn24K2lAXcX7bLMBCS9HCRbl6iA\%3D\%3D&amp;attredirects=2,1,0,7,298,0,9,1
http://tools.ietf.org/html/rfc2451,1,1,149,35,0,3,0
http://www.wired.com/wired/archive/people/,1,-1,138,43,0,3,0
http://leftlogic.com/lounge/articles/microformats_bookmarklet/,1,0,8,63,0,2,0
http://pagesperso-orange.fr/fey.agency/,1,0,3,39,0,4,0
http://ocpurchases.weebly.com/,0,1,2,30,0,3,1
http://mail.sahardairy.com/~kayabest/sys/not/521499359863/zip/billing/on/hold/account/id/15498732198732155135/9ec6a36831afb00881f6b3809175870a/,0,0,1,143,0,3,1
http://boxess.com/chome.htm,0,0,0,27,0,3,0
http://tools.ietf.org/html/rfc2667,1,1,208,35,0,3,0
http://www.gamespot.com/xbox/action/panzerdragoonorta/,1,1,156,51,0,3,0
http://www.jukwaahuru.com/wp-content/themes/mkct/images/microsoft.htm,0,0,0,69,0,4,1
http://www.mulesoft.com/tcat-server-enterprise-tomcat-application-server-0/,1,1,72,81,0,3,0
http://sources.redhat.com/pthreads-win32/,1,0,41,41,0,3,0
http://www.rpg.net/news+reviews/reviews/rev_3594.html,1,0,0,58,0,4,0
http://www.theregister.co.uk/2001/05/21/aol_wins_rights_to_aimster/,1,0,0,66,0,3,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7coEBTHn3wFY-VyZhVBTzxQMeMN0IlqXYHb2xgWLMEofHtFHM7UrBXK_Arf4lmW8W4tKuZDLE2ycbdxxrEbYrFI8w5qEfBmi-jagtUlUZpGJyq1toZkvlsOll1LQoChF9Q_7Wu2WCYNRef2tXXKL-0vQabpWT6V-Zl-vvjTNMs7e96CFyEogponZDLCoC1ynoVQojGcqpWJWymLcYHmOZ0AHzEwMRA\%3D\%3D&amp;attredirects=0,1,0,7,298,0,9,1
http://dp-222.com/www.login?rid=LIbd1BYV,0,0,0,40,0,3,1
http://www.insightcruises.com/top/pw4_top.htm,1,0,22,46,0,4,0
http://nationalfinance.com/buymtg.htm,0,0,0,37,0,3,0
http://pastehtml.com/view/beka31uom.html,1,0,1,41,0,3,1
http://tools.ietf.org/html/rfc3015,1,1,1080,35,0,3,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7co0vEUghZOfsI_wysS9GftWHySctVRP68_4_nx-EoW3y5488RZK13XBo9sK1w30w7r5maYGN1O-TABw-jnDADrmSH32ix_p-7Y0_PqbO3xic-E4JZUAoQCC7sV2xAHub-DeREDkQ05RFBwL91pP1Jmi7kZx3tewABGrrcejEOlaRpTzf_yYSYkr2hiLG_mtm3JzPVBO-nleUGvafPz2euJinZ6MQg\%3D\%3D&amp;attredirects=1,1,0,7,298,0,9,1
http://www.linuxfoundation.org/collaborate/workgroups/lsb,1,1,44,42,0,3,0
http://davemenkehorst.com/wp-content/plugins/online/nwolb/login.html?URI=https:/www.nwolb.com/default.aspx?refererident=ED08BC241B9C7998427E6D762278B1A051C09210&amp;cookieid=71699&amp;noscr=false&amp;CookieCheck=2012-01-26T12:59:08,1,0,11,235,0,7,1
http://tools.ietf.org/html/rfc3080,1,1,400,35,0,3,0
http://www.iacr.org/conferences/crypto2005/,1,0,20,44,0,3,0
http://www.ethermanage.com/ethernet/ethernet.html,1,0,9,27,0,3,0
http://freshmeat.net/projects/activecalendar/,1,0,58,57,0,3,0
http://www.yaoyuan.cc/JS/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,0,0,0,99,0,8,1
http://en.wikipedia.org/wiki/Programming_style,1,1,172,47,0,3,0
http://sourceforge.net/projects/ppt/,1,0,261,37,0,2,0
http://maxkz.com/fb6ce75ab9e3907e6ad458f002066df7/login.html,0,0,0,60,0,3,1
http://groups.yahoo.com/group/KinderGoats/,1,-1,42,52,0,3,0
http://tools.ietf.org/html/rfc2775,1,1,206,35,0,3,0
http://www.ek63.cn/js/,0,0,0,22,0,3,1
http://www.spadixbd.com/clikview/,0,0,18,33,0,3,0
http://www.mcaleely.com/psion/OPX/,1,0,85,31,0,2,0
http://www.theodora.com/translators.html,1,0,62,41,0,4,0
http://www.muller-godschalk.com/emoticon.html,0,1,30,45,0,4,0
http://habbonoticia31.rel7.com/,0,0,0,31,0,3,1
http://rsj26.rhostjh.com/~estados/wp-content/themes/twentyeleven/js/www.paypal.com/paypal/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,0,0,0,172,0,5,1
http://tools.ietf.org/html/rfc1041,1,1,45,35,0,3,0
http://www.microsoft.com/enable/,1,0,139,46,0,3,0
http://www.digit-life.com/articles/cdrwscsi/,1,0,110,45,0,3,0
http://www.linuxjournal.com/article/3882,1,1,58,41,0,3,0
http://2lo.rz.pl/images/news/be/the/first/update/his/account/be/more/safe/whit/us/paypal/webscr.htm?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,1,0,2,222,0,4,1
http://pastehtml.com/view/bh3mydhtt.html,1,1,5,41,0,3,1
http://www.w3.org/TR/css3-multicol/,1,0,830,36,0,3,0
http://greenteapress.com/thinkpython/,1,0,41,42,0,2,0
http://www.tinaja.com/acrob01.asp,1,0,0,34,0,4,0
http://www.kaitaia.com/lx-linkexchange/,0,0,0,39,0,3,0
http://tools.ietf.org/html/rfc1089,1,1,22,35,0,3,0
http://gamesmojo.com/wp-content/plugins/akismet/4712200430/336264262473734/,1,0,45,76,0,2,1
http://www.angelfire.com/droid/desperatehearts/index.html,0,0,3,57,0,4,0
http://www.pcoptimizerpro.com/order.htm,1,0,0,40,0,4,0
http://dickey.his.com/xterm/,1,0,55,35,0,2,0
http://spreadsheets.google.com/spreadsheet/viewform?formkey=dG14MjdvcEF6QzQzSVFUcXFFdlpZcGc6MQ,1,-1,5,142,0,3,1
http://members.tripod.com/~The_Ev_Web/parody.htm,0,0,2,48,0,4,0
http://www.telusplanet.net/public/medidart/,0,0,12,43,0,3,0
http://servicepay.xtrweb.com/paypal.com.ca.cgi.bin.webscr.cmd.login.run.dispatch.5885d80a13c0db1f8e263663d3faee8d999x9/88b7bd36becf465592bb48c7c2973395/,0,0,0,152,0,13,1
http://www.pgc.com/x2sb-mouse/,0,0,0,30,0,3,0
http://tools.ietf.org/html/rfc2818,1,1,82,35,0,3,0
http://pastehtml.com/view/beqstyuvd.html,1,1,5,41,0,3,1
http://sourceforge.net/projects/rubyinline/,1,0,263,44,0,2,0
http://www.webknowhow.net/dir/Perl/,1,1,60,36,0,3,0
http://scottmcpeak.com/elkhound/,0,0,137,32,0,2,0
http://goombas.org/fullview.asp?id=57,0,0,0,37,0,3,0
http://www.seindental.com/board/data/script/att.modulo/30horas/,0,0,0,63,0,4,1
http://www.metinek.yoyo.pl/,0,0,0,27,0,4,1
http://www.datacraft.com/plnet/,0,0,47,31,0,3,0
http://www.omnifarious.org/StrMod/,1,0,122,33,0,2,0
http://www.tek-tips.com/threadminder.cfm?pid=271,1,1,151,49,0,4,0
http://www.helpware.net/htmlhelp/how_to_context.htm,0,0,13,51,0,4,0
http://voice123.com/jeffstone1,1,1,0,31,0,2,0
http://skovboefterskole.dk//wp-content/themes/twentyten/index.html,0,0,1,66,0,3,1
http://groups.yahoo.com/group/instantpalace/,1,-1,42,54,0,3,0
http://home.neopets.com/templates/homepage.phtml?pet_name=Zaschery,0,0,0,66,0,4,0
http://www.erlang.se/euc/00/,0,0,22,28,0,3,0
http://tools.ietf.org/html/rfc1364,1,1,125,35,0,3,0
http://www.alpacanation.com/farmsandbreeders/03_viewfarm.asp?name=11710,1,0,0,72,0,4,0
http://pastehtml.com/view/bxeea71ky.html,1,1,5,41,0,3,1
http://www.helpware.net/htmlhelp/how_to_merge.htm,0,0,13,49,0,4,0
http://tools.ietf.org/html/rfc1470,1,1,418,35,0,3,0
http://www.securityfocus.com/infocus/1747,1,0,119,35,0,3,0
http://www.irit.fr/~Loic.Barthe/,1,0,0,33,0,4,0
http://www3.best-in-class.com/Reports,1,0,322,101,0,4,0
http://pastehtml.com/view/bdzxd4c5y.html,1,1,5,41,0,3,1
http://www.sco.com/products/,0,0,14,28,0,3,0
http://www.sevkon.net/js/?app=3D3D3D3D3Dcom-d3&amp;us.battle.net/login/=,0,0,0,72,0,5,1
http://www.bofh.it/~md/cleanfeed/,1,0,4,34,0,3,0
http://www.exontrol.com/exmlgrid.jsp,0,0,265,36,0,4,0
http://tools.ietf.org/html/rfc2461,1,1,557,35,0,3,0
http://tools.ietf.org/html/rfc613,1,1,5,34,0,3,0
http://www.nt-webspace.com/asp\%20tutorial/asp-email-cdonts.asp,1,0,2,65,0,4,0
http://www.catalog.freeservers.com/catalogue3.htm,0,0,69,49,0,5,0
http://www.sillious.net/QLink/,0,0,0,30,0,3,0
http://pastehtml.com/view/bq5iv8fu8.html,1,1,5,41,0,3,1
http://megatam-premios.comeze.com/,1,0,1,46,0,3,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqhq2tfK2wWf2m8_I9rpQyvmBz-H_rGfRsAWD3aliDiXeRKLxIoF6yC8o1KidCEgRZahKF8HK1WhfGVc5OldW06LlStL3XnwWNPCkWmUGO4Cc5YTOgGx4cTAwVhfkXo7HnX_O-6oj51z39b_KHjWswrWx546t1OFZ5Ar365GnEgHBniRoW42vsdfj6atHUMSLy-U6khaT-bVSrjEA4eNU4SN7Nilw\%3D\%3D&amp;attredirects=2,1,0,7,298,0,9,1
http://www.pferdetherapie.at/jupgrade/l/https:/www.bankline.itau.com.br/GRIPNET/atencao.8849951/itoken/bklcom.dll//,1,0,99,113,0,9,1
http://publib-b.boulder.ibm.com/Redbooks.nsf/RedbookAbstracts/sg242216.html?Open,0,1,42,80,0,6,0
http://users.rcn.com/greenbrg/gilmore/,0,0,0,38,0,3,0
http://tools.ietf.org/html/rfc1467,1,1,69,35,0,3,0
http://tools.ietf.org/html/rfc951,1,1,53,34,0,3,0
http://ashleybowers.com/blog/,0,0,140,29,0,2,0
http://www.jguru.com/learn/,1,1,59,26,0,3,0
http://xml.coverpages.org/vocML.html,0,0,71,36,0,4,0
http://www.creativyst.com/Prod/Glossary/,0,0,46,40,0,3,0
http://paypal.com.us.cgi.bin.webscr.cmd.login.submit.dispatch.051245644656532354698694554664896456854489879875449.sexyteensinpanties.com/paypal/team/Update/,0,0,0,156,0,13,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battachauth=ANoY7cplOCdWKGtc2cAHXRVdwQwpLNA7-FB8h-o6QEpZnLFlDUIs1topsV_RsPhJn9Shgeoiiy_s3xPK2oYB1QfeSfur0RVeUcOmBwUuEz3oVKpNB-4rz8tSdV1l2WooN-86L8HA09dZPT839-Bp0t8jErj1ZqEAAlOTslQakqRqpru97df6JoEwXhzgSxssnwEOkn1qJRFdUxQI8fbnZqe0KY713rUKgg\%3D\%3D&amp\%3Battredirects=0&attachauth=ANoY7cqhEDYVkI34PxLy3gIx5l0zEUYnGERPN5yxXdFPImSjBdoSy6MdEJXiicp3MV2DNBKrHz0yAMCYdOofIvpZ_qlD7-s1tuUm8_PzdXyCc1gU5xW2v0qmB6IC0rrXqOMCRUokRGKufwWN_dqd5kCLj8tRJtvVsJDsHq1L6EipYq2APYMCbjtyTIQ5s2mcEeQ1eBLp1AnqIp8yHULcCgv0ugEBV3Gu4g\%3D\%3D&attredirects=0,1,0,7,298,0,9,1
http://tncbio.com/system/application/views/admin/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/directory/images/cgi-bin/83441d15c92598d11aba6e8b5f615842/webscr.htm,1,0,0,184,0,4,1
http://rsman123.byethost7.com/,0,0,0,30,0,3,1
http://tools.ietf.org/html/rfc1612,1,1,163,35,0,3,0
http://raroemblemas.rel7.com/,0,0,0,29,0,3,1
http://www.xxbb-operacional.hostei.com/index.html/,1,0,1,46,0,3,1
http://bodonlineinternet.idomyweb.com/,0,0,0,38,0,3,1
http://pastehtml.com/view/bfyyvi2nz.html,1,0,1,41,0,3,1
http://news.cnet.com/2100-1040-232672.html,1,0,231,52,0,3,0
http://www.jjtc.com/Steganography/,0,0,0,34,0,3,0
http://e1ps.tripod.com/E1PSwebsite/id17.html,0,0,23,44,0,4,0
http://www.open-std.org/jtc1/sc22/wg14/,0,0,110,39,0,3,0
http://www.websitegoodies.com/enhance/mouseover.shtml,0,0,9,53,0,4,0
http://www.erlang.se/workshop/2004/,0,0,39,35,0,3,0
http://www.nysscpa.org/cpajournal/1999/0499/Departments/D530499.HTM,1,1,201,43,0,3,0
http://www.1up.com/do/previewPage?cId=3153333&amp;did=1,0,0,0,55,0,3,0
http://www.ateal.co.uk/nolananetwork,0,0,12,36,0,4,0
http://www.avtostops.ru/bem-vindo/atualizacao,1,1,235,21,0,2,1
http://tools.ietf.org/html/rfc526,1,1,11,34,0,3,0
http://www.42828.com/images/index.htm?us.battle.net/login/en/?ref=vcnjmgkus.battle.net/d3/en/index&amp;app=com-d3,0,0,0,113,0,8,1
http://sherifaulk.home.comcast.net/,0,0,0,35,0,4,1
http://www.crn.com/it-channel/18817327,1,0,107,39,0,3,0
http://www.integritytech.com/bestsell.html,1,0,0,39,0,3,0
http://feeds.chron.com/houstonchronicle/business,0,0,0,48,0,3,0
http://slashdot.org/story/99/10/07/151221/Dirty-Domains,1,1,433,56,0,2,0
http://pworld290.comoj.com/facebook.html,1,0,1,46,0,3,1
http://www.buyagro.com/barel/,0,0,15,29,0,3,0
http://r4dinternational.org/images/Intro.htm,0,0,1,44,0,3,1
http://www.linuxmagic.com/vpn/index.html,1,1,33,39,0,3,0
http://www.hoteleforie.ro/aol/index.htm,1,0,37,42,0,3,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Bamp\%3Battredirects=1&amp;attachauth=ANoY7cpjSJBmBn3FhLr5fryotggUuuUkkAnXnKLzt1TGYQb19b4syPZPvl24Y8jT7EqYZMAASo1jBq82PnfzTj-3xEz_w8xb5aPQyJsR5bpCg91SLuGyoevhUW4HXRM8-v5gjmy2z6xk_Ir25DwhR80SFujADAAiUAX5xJPvjjZhfpsP3ymS18wEX9VNbtwAV42dlaiXcsAEf3wYpSdf8BJwh_IFw1pXyA\%3D\%3D&amp;attredirects=2,1,0,7,298,0,9,1
http://confirm-id-help.ucoz.com/fb/confirm.html,0,0,14,47,0,4,1
http://www.wirelessdevnet.com/channels/wap/training/xslt_wml.html,0,0,317,65,0,4,0
http://pxboy.com/letsmall/skin/o2shop/O2_security_update.html,1,0,85,65,0,4,1
http://www.ociweb.com/javasig/,1,1,61,35,0,2,0
http://www.gnu.org/software/cflow/,0,0,30,34,0,3,0
http://code.google.com/android/,1,-1,61,44,0,3,0
http://users.erols.com/jyavins/,0,1,17,31,0,3,0
http://www.namtuk.com/winpopupactivex.aspx,0,-1,11,42,0,4,0
http://tools.ietf.org/html/rfc3099,1,1,177,35,0,3,0
http://www.premium7days.za.pl/,1,0,76,13,0,2,1
http://members.tripod.com/lll__2/graphics1.html,0,0,10,47,0,4,0
http://www.ddj.com/architect/184415054/,1,0,223,24,0,3,0
http://www.aviationinspector.com//wp-content/themes/LondonLive/cgi1.php,1,0,42,72,0,4,1
http://tools.ietf.org/html/rfc857,1,1,19,34,0,3,0
http://login.44031.maxkz.com/2f0ae97f120413b34ca5cc3e01b55cf5/login.html,0,0,0,72,0,5,1
http://www.ddj.com/cpp/184401293,1,0,223,24,0,3,0
http://www.bjbwzx.com.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&,0,0,0,83,0,8,1
http://pastehtml.com/view/c3d2lihau.html,1,1,5,41,0,3,1
http://www.angelfire.com/id/landfillplayground/,0,0,6,47,0,3,0
http://www.securityfocus.com/infocus/1732,1,0,119,35,0,3,0
http://courses.moreservlets.com/Course-Materials/,0,0,252,49,0,3,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cqGgrLzbEmFmH0tF7fmnfczYcsd_yene4SNaZdWzcxNozA1Edky_salxHzv7To0gfEDJfJydt0lptYHfkSA-oErnvIZZdL6bj9mwFC88gAvj-2Db6YamLa0wOHDfR6-Aq_deq9iyaVgt5b2TjVNrcq0KuBUSQOQkYv1f-ozhYTWyZoFaCa-SQxsHa2OSy3KiKPu4sXekXzJSQc-1bGnwT5BAPyhwg\%3D\%3D&amp;attredirects=0,1,0,7,298,0,9,1
http://www.w3schools.com/ASPNET/,1,1,1,33,0,3,0
http://code.google.com/p/jkeylockmanager/,1,0,7,49,0,3,0
http://www.cprogramming.com/cgi-bin/source/source.cgi,1,0,41,54,0,4,0
http://steamglfts.hut2.ru/,1,0,73,16,0,2,1
http://www.freewebs.com/imperialsewing/,1,-1,24,40,0,3,0
http://www.crescentmusic.com/aol.com.htm,0,0,42,40,0,5,1
http://www.harlekin-maus.com/games/shadows/shadows.html,0,0,0,55,0,4,0
http://www.theregister.co.uk/1999/09/22/amiga_ceo_confirms_softwareonly_strategy/,1,0,0,80,0,3,0
http://www.freewebs.com/portlandscrabbleclub/,1,-1,24,46,0,3,0
http://en.wikipedia.org/wiki/Synchronous_programming_language,1,1,175,62,0,3,0
http://nairobihost.com/images/pagenew/trader.htm,1,-1,23,49,0,3,1
http://www.asiafinest.com/exclusive/kailayu.htm,0,0,40,47,0,4,0
http://www.nbgtwz.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&tgrqazmamp;ssl=0&dest,0,0,0,104,0,6,1
http://news.cnet.com/2100-1023-247859.html,1,0,240,63,0,3,0
http://www.delorie.com/djgpp/doc/ug/larger/archives.html,0,0,7,56,0,4,0
http://www.xdimax.com/cool/cool.html,0,0,45,36,0,4,0
http://freeproxylist.org/en/,1,0,124,47,0,3,0
http://www.jpowered.com/tree/,0,0,26,29,0,3,0
http://www.oracle.com/technology/tech/xml/xdkhome.html,1,0,0,55,0,4,0
http://www.skaterpro.net/xsd.htm,0,0,82,32,0,4,0
http://pastehtml.com/view/1ej148s.html,1,1,5,39,0,3,1
http://www.standardreporting.net/1ClickDB/,1,0,37,43,0,3,0
http://mazaika.tripod.com/mazaika.html,0,0,46,38,0,4,0
http://www.davilin.com/tbg/,1,0,35,62,0,4,0
http://www.1up.com/do/gameOverview?cId=3157130,0,0,0,46,0,3,0
http://www.le-petit-tetras.fr//libraries/pear/archive_tar/index.php,1,0,23,57,0,3,1
