,short_url,sub_domain,favicon,ip,href_count,state_code,url_length,ssl,page_redirect,meta_data,url_rank,label
1698,1,1,1,1745893172,81,0,26,0,0,1,352,1.0
1699,1,1,0,3587251888,11,0,34,0,0,1,1479,0.0
1700,0,1,0,1408444948,50,0,43,1,0,1,1276215,1.0
1701,0,1,0,2102191635,1,1,92,1,0,0,10000000,0.0
1702,1,1,0,2596385035,0,1,100,1,0,1,10000000,1.0
1703,1,1,-1,861472287,19,1,68,0,0,1,10000000,1.0
1704,0,1,0,3233398320,0,1,45,1,0,0,10000000,1.0
1705,1,1,1,2540007077,1,1,75,0,0,1,770401,0.0
1706,0,1,0,3450232324,2,0,40,1,0,0,469334,1.0
1707,0,1,0,3284775760,0,1,87,1,0,0,10000000,0.0
1708,1,1,1,1084908074,11,0,34,0,0,1,12119,1.0
1709,0,1,0,3342594713,0,0,139,1,0,1,374535,1.0
1710,1,1,1,2539998857,102,0,67,0,0,1,2274,1.0
1711,0,1,0,1109600001,3,1,46,1,0,1,10000000,1.0
1712,0,1,0,522176086,1,1,34,1,0,1,10000000,0.0
1713,0,1,0,844599482,0,1,51,1,0,0,10000000,1.0
1714,0,1,0,1592223568,0,1,36,1,0,1,3716473,1.0
1715,1,1,0,2157191180,13,0,62,1,0,0,13892,1.0
1716,1,1,0,2450812667,29,0,69,0,0,1,83627,1.0
1717,1,1,0,1604894786,0,1,76,0,0,0,757362,1.0
1718,0,1,0,1078433833,41,0,57,1,0,1,6596331,1.0
1719,1,1,1,1734780640,158,0,39,0,0,1,13,1.0
1720,1,1,0,2572943460,1,1,46,0,0,1,6382,1.0
1721,1,1,0,599674706,225,0,72,0,0,1,167,1.0
1722,1,1,1,1084908074,36,0,35,0,0,1,12119,1.0
1723,0,1,0,2597667665,0,0,172,1,0,0,10000000,1.0
1724,1,1,0,2572943460,1,1,46,0,0,1,6382,1.0
1725,1,1,0,2892537474,178,0,35,0,0,1,743358,1.0
1726,1,1,0,3630769677,250,0,39,0,0,1,467,1.0
1727,0,1,0,586779335,0,1,48,1,0,0,10000000,1.0
1728,1,1,0,389357593,56,0,30,0,0,1,2841,0.0
1729,1,1,1,1084908074,323,0,35,0,0,1,12119,1.0
1730,1,1,0,1749720821,188,0,55,0,0,1,745,1.0
1731,0,1,0,2899943809,21,0,41,1,0,1,10000000,1.0
1732,0,1,0,1807130963,0,1,45,1,0,1,2936102,1.0
1733,1,1,1,3627736558,3,1,87,0,0,1,1,0.0
1734,0,1,0,1757943647,0,0,82,1,0,0,10000000,1.0
1735,1,1,0,401358483,1,1,34,0,0,1,10000000,0.0
1736,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1737,1,1,0,2176485894,10,0,35,1,0,0,7228,1.0
1738,1,1,0,2731722126,118,0,27,0,0,1,36765,1.0
1739,0,1,0,3272878975,0,1,80,1,1,1,10000000,1.0
1740,0,1,0,878679175,44,0,49,1,0,1,10000000,1.0
1741,1,1,0,601283436,100,0,52,0,0,1,5550376,0.0
1742,1,1,1,2313160990,141,0,82,0,0,1,21618,1.0
1743,0,1,0,1107224436,2,1,44,1,0,0,9919228,1.0
1744,0,1,0,842997761,158,0,39,1,0,1,10000000,1.0
1745,0,1,0,2733767766,0,1,49,1,0,0,10000000,1.0
1746,1,1,1,1746435356,32,0,18,0,0,1,10000000,1.0
1747,0,1,0,2892020153,0,1,26,1,0,1,10000000,1.0
1748,1,1,0,2760563250,396,0,26,0,0,1,10000000,1.0
1749,0,1,0,3628562473,39,0,37,1,0,1,10000000,1.0
1750,1,1,1,840092489,264,0,47,0,0,1,138162,1.0
1751,0,1,0,393184370,0,1,96,1,0,0,10000000,1.0
1752,0,1,0,1746640317,0,0,39,1,1,1,10000000,1.0
1753,1,1,1,1734780640,436,0,36,0,0,1,5232,0.0
1754,1,1,0,598727289,207,0,44,0,0,1,174206,1.0
1755,0,1,0,3227773333,0,1,132,1,0,0,10000000,1.0
1756,0,1,0,3502891852,5,0,57,1,0,1,6724362,0.0
1757,0,1,0,59394237,0,1,78,1,0,0,10000000,1.0
1758,0,1,0,3627731009,12,1,31,1,0,0,10000000,1.0
1759,1,1,0,3519740994,65,0,39,1,0,1,9009763,0.0
1760,0,1,0,3342594713,0,0,24,1,0,1,985602,0.0
1761,1,1,0,1746638921,43,0,54,0,0,1,5883879,1.0
1762,0,1,0,3221473641,0,1,32,1,0,0,3096976,1.0
1763,1,1,0,2689509260,13,0,57,0,0,1,21477,1.0
1764,0,1,1,401358483,1,1,141,1,0,1,10000000,1.0
1765,1,1,1,64975801,2,0,66,0,0,1,2418,1.0
1766,1,1,0,2230916463,2,1,27,0,0,0,242895,1.0
1767,0,1,0,1139111958,0,0,95,1,0,1,10000000,1.0
1768,1,1,1,3645522199,435,0,23,0,0,1,723,1.0
1769,0,1,0,3342594713,0,0,41,1,0,1,300319,1.0
1770,0,1,1,2481391346,19,0,30,1,0,1,10000000,1.0
1771,0,1,0,3413575787,0,1,37,1,0,1,10000000,1.0
1772,1,1,1,1084908074,276,0,35,0,0,1,12119,0.0
1773,1,1,1,1084908074,172,0,35,0,0,1,12119,1.0
1774,1,1,1,1084908074,1046,0,35,0,0,1,12119,0.0
1775,1,1,0,2899909249,123,0,36,0,0,1,10000000,1.0
1776,1,1,-1,2613493910,244,0,38,0,0,1,5989833,1.0
1777,1,1,1,1084908074,80,0,35,0,0,1,12119,1.0
1778,0,1,0,1109577740,0,0,43,1,0,0,36485,1.0
1779,0,1,0,3519740969,3,0,53,1,0,0,17554,1.0
1780,0,1,0,602083432,0,1,35,1,0,0,10000000,0.0
1781,0,1,0,2506761679,21,0,59,1,0,0,198720,1.0
1782,0,1,0,1086065265,5,0,32,1,0,1,10000000,1.0
1783,0,1,0,2252096005,113,0,63,1,0,0,74689,1.0
1784,0,1,0,758668601,12,0,39,1,0,1,10000000,1.0
1785,0,1,0,842965222,168,0,39,1,1,1,468562,1.0
1786,1,1,0,1137178634,5,0,89,0,0,1,564,1.0
1787,0,1,0,3352098921,0,1,198,1,0,0,10000000,1.0
1788,0,1,0,2899908801,12,1,37,1,0,0,10000000,1.0
1789,0,1,-1,3645290546,12,0,50,1,0,1,5047212,1.0
1790,0,1,0,600945651,34,0,33,1,0,1,10000000,1.0
1791,1,1,0,846476273,9,0,31,0,0,1,10000000,1.0
1792,1,1,0,3630769677,269,0,40,0,0,1,467,0.0
1793,1,1,1,1084908074,121,0,35,0,0,1,12119,1.0
1794,0,1,0,58850528,0,1,58,1,0,0,10000000,0.0
1795,1,1,-1,2448390955,22,0,20,1,0,1,10000000,1.0
1796,0,1,0,3325457864,0,1,205,1,0,0,10000000,1.0
1797,1,1,0,3627736545,12,1,35,1,0,0,10000000,1.0
1798,0,1,0,93654552,8,0,37,1,0,1,4373782,1.0
1799,0,1,0,3288100498,0,1,49,1,0,0,10000000,0.0
1800,0,1,0,2164462593,6,0,44,1,0,0,115610,1.0
1801,0,1,0,2899943822,0,0,45,1,0,0,15187,1.0
1802,0,1,0,3522190939,594,0,29,1,0,1,4953622,1.0
1803,1,1,0,399838475,56,0,30,0,0,1,2841,0.0
1804,0,1,0,1755876702,0,1,59,1,0,0,3157439,1.0
1805,1,1,1,2899908654,2,1,101,0,0,1,1,1.0
1806,1,1,0,2317757531,9,0,41,0,0,0,38411,1.0
1807,0,1,0,1075841091,0,1,31,1,0,0,10000000,1.0
1808,1,1,1,1084908074,15,0,34,0,0,1,12119,1.0
1809,0,1,0,1746638965,0,1,86,1,0,0,10000000,0.0
1810,0,1,0,2539998937,0,0,57,1,0,0,135079,1.0
1811,0,1,0,2054294822,2,1,43,1,0,1,10000000,1.0
1812,1,1,0,2328460025,73,0,15,0,0,1,172358,1.0
1813,0,1,-1,3645290546,12,0,49,1,0,1,5047212,1.0
1814,1,1,-1,3088652599,881,0,104,0,0,1,46082,1.0
1815,0,1,0,1109875866,20,0,41,1,0,0,10000000,1.0
1816,0,1,0,2155197809,66,1,37,1,0,1,41538,0.0
1817,1,1,1,1084908074,113,0,35,0,0,1,12119,1.0
1818,1,1,0,599674706,225,0,54,0,0,1,167,1.0
1819,1,1,0,2954946056,19,0,63,1,0,1,10000000,1.0
1820,0,1,0,3519740994,1,0,43,1,0,0,10000000,1.0
1821,1,1,0,64975801,50,0,72,0,0,1,2418,1.0
1822,0,1,0,1383448142,0,1,83,1,0,0,10796,0.0
1823,0,1,0,3233351157,0,1,31,1,0,0,10000000,1.0
1824,0,1,1,2194376799,20,1,63,1,0,1,1854,1.0
1825,0,1,0,3630769674,26,0,48,1,0,1,550250,1.0
1826,0,1,-1,576873246,1,0,51,1,0,1,4423276,1.0
1827,0,1,1,3118873954,1,1,45,1,0,1,174,1.0
1828,0,1,-1,2307389242,95,0,62,1,0,1,1148634,1.0
1829,1,1,0,1138144262,40,0,56,0,0,1,7049351,1.0
1830,0,1,0,1760542902,0,1,155,1,0,0,10000000,1.0
1831,1,1,0,3630769677,250,0,42,0,0,1,467,1.0
1832,1,1,1,64975801,2,0,68,0,0,1,2418,1.0
1833,0,1,0,2225789086,2,0,37,1,1,1,4410,1.0
1834,1,1,0,3523556404,23,0,30,0,0,1,10000000,1.0
1835,0,1,0,2733765693,0,1,20,1,0,0,10000000,1.0
1836,1,1,0,1607705264,191,0,70,0,0,1,279572,1.0
1837,1,1,0,860107488,1,0,53,1,0,1,10000000,1.0
1838,0,1,0,1719773081,4,1,84,1,0,1,10000000,0.0
1839,1,1,0,2328460025,73,0,15,0,0,1,172358,1.0
1840,1,1,0,2365718820,0,1,62,1,0,0,59933,1.0
1841,1,1,1,389761121,119,0,45,0,0,1,63363,0.0
1842,0,1,0,3233400374,0,1,71,1,0,0,4090796,1.0
1843,1,1,0,3468511424,11,0,32,1,0,1,10000000,0.0
1844,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1845,1,1,0,760181157,5,1,35,0,0,1,435768,1.0
1846,0,1,0,1136903449,1,0,37,1,0,1,3730623,1.0
1847,1,1,0,2482712577,13,0,45,0,0,1,27132,1.0
1848,0,1,0,3519740994,11,0,26,1,0,1,10000000,0.0
1849,0,1,0,2188072989,10,1,41,1,0,1,210175,1.0
1850,1,1,1,390280584,65,1,81,0,0,1,51,1.0
1851,1,1,0,2627156755,93,0,41,0,0,1,469,0.0
1852,0,1,0,3519740994,18,0,51,1,0,1,10000000,1.0
1853,0,1,0,2589869730,0,1,90,1,0,0,10000000,1.0
1854,1,1,0,2429570610,39,0,54,0,0,1,10000000,1.0
1855,1,1,0,2731722126,29,0,45,0,0,1,36765,1.0
1856,1,1,1,2778730260,73,0,30,0,0,1,11956,1.0
1857,1,1,0,915690591,129,0,31,0,0,1,5937,0.0
1858,1,1,0,584551384,27,0,48,0,0,0,4026,1.0
1859,0,1,0,2538611016,2,1,82,1,0,1,10000000,1.0
1860,0,1,0,1442374714,0,1,84,1,0,0,272953,0.0
1861,1,1,0,3645293886,95,0,39,0,0,0,10000000,0.0
1862,0,1,0,1152112441,11,0,30,1,0,1,10000000,0.0
1863,0,1,0,58850528,0,1,50,1,0,0,10000000,1.0
1864,1,1,0,3659159763,21,0,21,1,0,1,10000000,1.0
1865,0,1,0,800720882,32,0,50,1,0,1,10000000,1.0
1866,0,1,0,3638722909,24,0,33,1,0,1,10000000,1.0
1867,1,1,0,599674706,218,0,81,0,0,1,167,1.0
1868,1,1,0,401327214,118,0,73,0,0,1,44,0.0
1869,1,1,0,2627156771,70,0,27,0,0,1,469,1.0
1870,0,1,0,2156872459,1,1,81,1,0,0,6445,1.0
1871,0,1,0,2149463140,33,0,30,1,0,1,5103,1.0
1872,0,1,0,3233360314,0,1,75,1,0,0,10000000,1.0
1873,0,1,0,1666617429,0,1,137,1,0,1,42420,1.0
1874,0,1,0,3107303731,2,0,83,1,0,1,10000000,0.0
1875,0,1,1,2194376799,55,0,63,1,0,1,1854,1.0
1876,1,1,0,598558159,13,1,32,0,0,1,299979,0.0
1877,0,1,0,3233361462,0,1,40,1,0,0,4562710,1.0
1878,1,1,1,1084908074,5,0,33,0,0,1,12119,1.0
1879,1,1,0,1427704360,0,0,29,0,0,0,606334,1.0
1880,1,1,0,3653373190,101,0,30,0,0,1,10000000,1.0
1881,0,1,0,3519740969,3,0,56,1,0,0,17554,1.0
1882,1,1,0,3411154951,84,0,98,0,0,1,680,1.0
1883,1,1,0,1752213708,122,0,47,0,0,1,3763,1.0
1884,0,1,0,3097104346,10,0,31,1,0,1,8782511,0.0
1885,0,1,-1,3098056851,34,0,43,1,0,1,10000000,0.0
1886,1,1,0,772057315,3,1,66,1,0,1,10000000,1.0
1887,0,1,0,1157962733,1,1,41,1,0,1,947649,1.0
1888,1,1,0,1401477174,1,1,66,1,0,1,10000000,0.0
1889,0,1,-1,576873246,1,0,42,1,0,1,10000000,1.0
1890,0,1,0,2734503502,2,1,46,1,0,1,10000000,1.0
1891,1,1,-1,1177163571,102,0,41,0,0,1,25403,0.0
1892,0,1,0,3272878927,0,1,29,1,1,1,10000000,1.0
1893,0,1,0,1168284397,0,1,37,1,0,0,1243554,1.0
1894,1,1,-1,2540001841,206,0,52,0,0,1,282,0.0
1895,0,1,-1,1653208101,36,0,56,1,0,1,7496269,0.0
1896,1,1,1,1084908074,100,0,35,0,0,1,12119,0.0
1897,1,1,0,1746070358,0,1,61,0,0,0,22188,1.0
1898,1,1,0,919094313,0,1,50,0,0,0,5848292,1.0
1899,1,1,1,1084908074,71,0,35,0,0,1,12119,1.0
1900,1,1,0,1450177153,76,0,13,1,0,1,4747018,0.0
1901,0,1,0,2378290452,0,1,47,1,0,0,19939,1.0
1902,0,1,0,3519740969,2,0,41,1,0,1,17554,1.0
1903,1,1,0,64975801,43,0,62,0,0,1,2418,1.0
1904,0,1,0,2542501899,0,1,68,1,0,0,12905,1.0
1905,1,1,-1,221687080,1,1,35,0,0,1,10000000,0.0
1906,1,1,0,791973686,1,1,98,1,0,1,977022,1.0
1907,1,1,1,2899944430,2,1,108,0,0,1,1,1.0
1908,0,1,0,1197208139,0,0,37,1,0,1,3533042,1.0
1909,1,1,0,137057549,60,0,33,0,0,1,23695,1.0
1910,0,1,0,1804875078,0,0,92,1,0,0,10000000,0.0
1911,0,1,0,3558555497,9,0,26,1,0,1,10000000,1.0
1912,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1913,1,1,0,1749720821,188,0,55,0,0,1,745,1.0
1914,1,1,1,2314763216,206,0,53,0,0,1,49287,1.0
1915,1,1,1,64975801,2,0,65,0,0,1,2418,1.0
1916,0,1,0,1572841524,0,1,64,1,0,0,10000000,0.0
1917,1,1,0,600894863,50,1,47,0,0,1,76357,1.0
1918,0,1,0,3110608154,0,1,65,1,0,0,10000000,1.0
1919,0,1,0,1586424163,0,1,205,1,0,0,10000000,0.0
1920,1,1,0,757168496,233,0,28,0,0,1,317091,1.0
1921,0,1,0,3519740969,7,0,34,1,0,0,17554,1.0
1922,1,1,0,598293180,0,0,163,0,0,1,5630,1.0
1923,0,1,0,1746670403,4,0,21,1,0,1,8618060,1.0
1924,1,1,0,2892537474,178,0,35,0,0,1,743358,1.0
1925,0,1,0,1634436828,41,0,34,1,0,0,582226,1.0
1926,1,1,-1,1745902310,24,1,47,0,0,1,136276,1.0
1927,1,1,0,3636642894,240,0,51,0,0,1,670900,0.0
1928,1,1,0,599674706,222,0,66,0,0,1,167,1.0
1929,0,1,0,3519740969,40,0,43,1,0,0,17554,0.0
1930,1,1,1,2917569944,41,0,38,0,0,1,2295488,1.0
1931,1,1,0,1249758141,7,0,304,0,0,1,1,0.0
1932,0,1,0,2633832632,0,0,32,1,0,1,10000000,1.0
1933,0,1,0,843008257,18,0,46,1,0,1,10000000,1.0
1934,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1935,1,1,0,389357593,56,0,30,0,0,1,2841,0.0
1936,1,1,1,1084908074,73,0,35,0,0,1,12119,1.0
1937,0,1,0,3413311434,0,0,55,1,0,1,10000000,1.0
1938,1,1,0,3629910929,71,0,40,1,0,1,10000000,0.0
1939,0,1,1,575717005,1,1,101,1,0,1,10000000,1.0
1940,1,1,0,3063978514,0,1,53,0,0,0,10000000,1.0
1941,1,1,0,2589869730,0,1,81,1,0,0,10000000,1.0
1942,1,1,0,1168651798,0,0,34,1,0,1,122051,1.0
1943,1,1,0,64975801,43,0,64,0,0,1,2418,1.0
1944,1,1,0,1604894786,0,1,76,0,0,0,757362,1.0
1945,0,1,0,1317030969,0,1,36,1,0,0,10000000,1.0
1946,0,1,0,3624706898,0,1,96,1,0,0,10000000,1.0
1947,0,1,0,3250335472,62,0,38,1,0,1,61392,1.0
1948,1,1,-1,2007043602,42,0,47,0,0,1,11,0.0
1949,0,1,1,1608038649,6,0,69,1,0,1,10000000,0.0
1950,1,1,-1,1604888116,63,0,24,0,0,1,10000000,1.0
1951,1,1,0,1308027005,3,1,84,0,0,1,688713,0.0
1952,1,1,1,64975801,2,0,67,0,0,1,2418,1.0
1953,1,1,0,2572943460,1,1,46,0,0,1,6382,1.0
1954,1,1,1,1496238024,565,0,25,0,0,1,26234,0.0
1955,1,1,0,575363161,0,1,48,1,0,0,10000000,1.0
1956,1,1,1,2184894984,20,0,63,0,0,1,52844,1.0
1957,1,1,0,2154858557,9,0,55,0,0,1,6709,1.0
1958,0,1,0,3088693518,19,0,36,1,0,0,511,1.0
1959,1,1,-1,315986923,101,0,48,0,0,1,28269,1.0
1960,1,1,1,3340952635,1,1,86,1,0,1,10000000,0.0
1961,1,1,0,1426948368,31,1,33,0,0,1,10000000,1.0
1962,1,1,1,1084908074,897,0,35,0,0,1,12119,0.0
1963,0,1,0,3519740969,13,0,39,1,0,1,17554,0.0
1964,1,1,1,64975801,2,0,72,0,0,1,2418,1.0
1965,1,1,0,2194376799,0,0,60,1,0,0,1854,1.0
1966,1,1,0,3480210967,108,0,68,0,0,1,696761,0.0
1967,0,1,0,3105588948,0,0,38,1,0,0,10000000,0.0
1968,1,1,0,2194878429,0,1,36,0,0,0,2790,1.0
1969,1,1,1,842544601,117,0,42,0,0,1,50845,1.0
1970,0,1,0,1074653398,11,0,29,1,0,0,10000000,0.0
1971,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1972,0,1,0,3482646671,0,1,97,1,0,0,10000000,1.0
1973,0,1,0,3098051569,0,1,46,1,0,0,10000000,0.0
1974,1,1,0,598558159,51,0,48,0,0,1,299979,1.0
1975,1,1,0,3560633400,71,0,49,1,0,1,148,0.0
1976,1,1,1,1084908074,43,0,35,0,0,1,12119,1.0
1977,1,1,-1,3468936337,88,1,47,0,0,1,1618574,1.0
1978,1,1,0,2167023105,105,0,47,0,0,1,745,1.0
1979,1,1,0,1102014499,80,0,37,1,0,1,1271956,1.0
1980,1,1,-1,2734651144,10,1,38,0,0,1,10000000,1.0
1981,0,1,0,3629560732,0,1,44,1,0,0,10000000,1.0
1982,1,1,0,1749720821,44,0,58,0,0,1,745,1.0
1983,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1984,0,1,0,3519740969,3,0,39,1,0,0,17554,1.0
1985,0,1,0,3510895171,0,1,43,1,0,0,28887,1.0
1986,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1987,1,1,-1,1728597971,28,1,36,1,0,1,10000000,1.0
1988,1,1,0,338321661,78,0,31,0,0,1,4864,1.0
1989,1,1,0,1049234832,15,0,36,0,0,1,589106,1.0
1990,0,1,0,1745902733,0,1,36,1,0,1,16040,1.0
1991,1,1,1,1084908074,42,0,35,0,0,1,12119,1.0
1992,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1993,1,1,0,2892537474,178,0,37,0,0,1,743358,1.0
1994,1,1,1,1084908074,72,0,35,0,0,1,12119,1.0
1995,1,1,0,2210502940,36,0,55,0,0,1,218863,1.0
1996,0,1,0,1285867426,0,1,110,1,0,0,10000000,1.0
1997,0,1,0,3237658939,0,1,48,1,0,0,10000000,1.0
1998,1,1,1,2539998885,5,1,75,0,0,1,5406,0.0
1999,1,1,0,2226390536,2,1,73,0,0,0,10000000,1.0
2000,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
2001,1,1,1,1959396347,174,1,36,0,0,1,75725,1.0
2002,1,1,1,1084908074,25,0,35,0,0,1,12119,1.0
2003,1,1,1,1084908074,5,0,34,0,0,1,12119,1.0
2004,1,1,1,389357576,115,0,81,0,0,1,51,1.0
2005,1,1,0,2627156755,93,0,41,0,0,1,469,0.0
2006,1,1,0,1746637455,28,0,53,1,0,1,10000000,1.0
2007,0,1,-1,599453285,1,0,60,1,0,1,10000000,1.0
2008,1,1,1,1084908074,107,0,34,0,0,1,12119,1.0
2009,1,1,0,2328460025,73,0,15,0,0,1,172358,1.0
2010,1,1,-1,2539979203,30,0,99,0,0,1,10000000,1.0
2011,1,1,1,89086323,267,1,88,0,0,1,7036,1.0
2012,0,1,0,3098051569,0,1,29,1,0,0,10000000,1.0
2013,0,1,1,1607983394,47,0,52,1,0,1,10000000,0.0
2014,1,1,1,1084908074,6,0,34,0,0,1,12119,1.0
2015,1,1,0,1075681245,15,0,46,0,0,1,9243829,1.0
2016,0,1,0,2147625567,2,0,75,1,0,0,3377,1.0
2017,0,1,0,3627731009,12,1,30,1,0,0,10000000,1.0
2018,1,1,0,1482919144,5,0,37,0,0,1,35203,1.0
2019,1,1,1,2542501898,4,0,41,0,0,1,1250938,1.0
2020,1,1,0,2539998531,24,0,55,1,0,0,79,1.0
2021,1,1,0,2890111169,0,1,48,0,0,0,3081656,1.0
2022,1,1,0,2021983741,0,1,141,1,0,1,10013341,1.0
2023,0,1,0,1755360933,0,1,105,1,0,0,10000000,1.0
2024,0,1,0,1122547850,33,0,63,1,0,1,10000000,1.0
2025,1,1,1,875046831,33,0,40,0,0,1,36046,1.0
2026,1,1,1,1084908074,176,0,35,0,0,1,12119,1.0
2027,0,1,0,3636616333,0,0,36,1,0,0,10000000,1.0
2028,1,1,0,1796706014,0,1,48,0,0,0,10000000,1.0
2029,1,1,0,919620988,0,0,204,0,0,1,5630,1.0
2030,0,1,0,1746291859,2,1,111,1,0,1,9665024,1.0
2031,1,1,0,2572943460,1,1,46,0,0,1,6382,1.0
2032,0,1,0,1075679497,0,1,45,1,0,0,10000000,1.0
2033,1,1,0,2851068444,0,1,32,0,0,0,10000000,1.0
2034,1,1,-1,920743216,255,0,65,0,0,1,10867,1.0
2035,1,1,1,1796511730,151,0,49,0,0,1,42234,1.0
2036,1,1,0,583127190,31,0,31,0,0,1,2856233,1.0
2037,0,1,0,2032709526,2,1,91,1,0,1,10000000,1.0
2038,1,1,0,599674706,221,0,65,0,0,1,167,1.0
2039,1,1,0,1490472800,14,0,22,0,0,1,10000000,1.0
2040,0,1,0,1157962788,0,1,30,1,0,0,10000000,1.0
2041,1,1,0,1297085689,44,1,24,0,0,1,1543700,1.0
2042,1,1,1,1084908074,297,0,35,0,0,1,12119,0.0
2043,0,1,0,3233357555,0,1,40,1,0,0,10000000,1.0
2044,1,1,1,2539998937,77,0,40,0,0,1,44147,1.0
2045,0,1,0,3342594713,0,0,82,1,0,1,985602,0.0
2046,1,1,1,1084908074,12,0,34,0,0,1,12119,1.0
2047,0,1,0,3250519530,0,1,29,1,0,0,7289074,1.0
2048,0,1,0,3448176207,284,0,30,1,0,1,7856259,1.0
2049,1,1,0,1118821851,0,1,57,0,0,0,102008,1.0
2050,1,1,1,2167023105,57,0,37,0,0,1,745,1.0
2051,0,1,0,1285867426,0,1,110,1,0,0,10000000,1.0
2052,1,1,0,1587056387,2,0,199,0,0,1,9983451,0.0
2053,0,1,0,2502222527,3,1,28,1,0,1,199424,1.0
2054,0,1,0,3641964676,2,0,49,1,0,0,10000000,1.0
2055,1,1,0,919329198,117,0,41,0,0,1,235701,1.0
2056,1,1,1,3630768622,59,0,41,0,0,1,85327,1.0
2057,0,1,0,3342594713,0,0,140,1,0,1,374535,1.0
2058,0,1,1,3108105220,9,1,44,1,0,1,10000000,0.0
2059,1,1,1,2542501898,4,0,41,0,0,1,1250938,1.0
2060,1,1,0,1208624786,0,0,29,0,0,1,6072640,1.0
2061,1,1,0,2551416471,34,0,51,0,0,1,34830,1.0
2062,1,1,0,2899943841,12,1,35,1,0,0,10000000,1.0
2063,1,1,0,2538607741,0,1,40,0,0,0,330255,1.0
2064,1,1,0,3487623800,4,0,62,0,0,1,13454,1.0
2065,1,1,-1,601282271,129,0,28,0,0,1,582661,1.0
2066,0,1,0,3225457550,0,0,35,1,0,0,10000000,1.0
2067,1,1,0,223043146,104,0,25,1,0,1,61,0.0
2068,1,1,0,3510352932,1,1,90,0,0,1,12300,0.0
2069,1,1,0,599674706,220,0,71,0,0,1,167,1.0
2070,1,1,0,2523676724,13,0,37,0,0,0,9934,0.0
2071,1,1,0,1608047465,0,1,21,0,0,1,870275,1.0
2072,1,1,-1,2254487484,403,0,30,0,0,1,489477,1.0
2073,1,1,0,2597999415,4,0,85,0,0,1,10000000,1.0
2074,1,1,-1,3334053776,22,1,36,0,0,1,10000000,1.0
2075,1,1,0,64975801,46,0,64,0,0,1,2418,1.0
2076,1,1,0,599236240,40,1,40,0,0,1,8625075,1.0
2077,0,1,0,2149463140,128,0,26,1,0,1,5103,0.0
2078,0,1,0,3519740969,18,0,46,1,0,1,17554,1.0
2079,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
2080,0,1,0,3272878422,0,1,26,1,1,1,10000000,1.0
2081,0,1,0,3107303691,2,0,102,1,0,1,10000000,0.0
2082,1,1,0,1540932370,0,1,171,0,0,0,176153,1.0
2083,0,1,0,1731371627,0,1,103,1,0,0,10000000,1.0
2084,0,1,0,2187083814,26,0,29,1,0,1,42928,1.0
2085,0,1,-1,577145012,1,0,28,1,0,1,8565531,1.0
2086,1,1,0,232876311,0,0,52,1,0,0,3603,1.0
2087,0,1,0,1745903245,0,1,41,1,0,1,16040,1.0
2088,0,1,-1,577145012,1,0,92,1,0,1,10000000,1.0
2089,1,1,0,2850415153,0,1,50,1,0,0,2744228,1.0
2090,1,1,0,3341803159,38,0,84,1,0,1,935727,0.0
2091,1,1,0,1168279134,1,1,113,0,0,1,10000000,1.0
2092,0,1,0,1208609730,0,1,105,1,0,0,10000000,1.0
2093,1,1,0,1746037739,74,1,58,0,0,1,115022,1.0
2094,0,1,-1,3133839689,45,1,48,1,0,1,10000000,1.0
2095,1,1,0,2539998914,110,0,40,0,0,1,1564,0.0
2096,0,1,1,2866876205,64,0,51,1,0,1,745,1.0
2097,0,1,0,3403217950,22,0,35,1,0,1,43406,0.0
2098,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
2099,1,1,1,400762400,374,1,256,0,0,1,3728841,0.0
2100,0,1,0,2461215931,2,1,44,1,0,0,78602,1.0
2101,1,1,-1,1745901542,24,1,38,0,0,1,136276,1.0
2102,1,1,1,1734780640,160,0,35,0,0,1,13,1.0
2103,0,1,0,3222362964,33,0,51,1,0,0,36126,1.0
2104,0,1,0,2154921496,9,0,53,1,0,0,40624,1.0
2105,1,1,-1,2007044107,37,0,50,0,0,1,11,1.0
2106,1,1,0,2572943460,1,1,46,0,0,1,6382,1.0
2107,0,1,-1,852277670,229,0,50,1,0,1,3646737,0.0
2108,1,1,0,599674706,221,0,76,0,0,1,167,1.0
2109,0,1,0,2344104413,0,1,74,1,0,0,38050,1.0
2110,0,1,0,2179103828,1,0,77,1,0,0,10000000,1.0
2111,1,1,1,1734780640,531,0,56,0,0,1,13,1.0
2112,1,1,0,2890127591,17,0,63,0,0,1,197050,1.0
2113,0,1,0,3651200686,2,0,51,1,0,1,10000000,1.0
2114,0,1,0,3109093914,0,1,73,1,0,0,10000000,1.0
2115,0,1,0,1482937821,13,0,33,1,0,1,81191,1.0
2116,0,1,0,1515824945,0,1,62,1,0,0,10000000,1.0
